rain,radarX,radarY,date,latitude,longitude,labels
4793.0,497.0,395.0,2018-07-25,52.2635773,7.0111948,1
6794.0,499.0,397.0,2018-07-25,52.2420464,7.0321532,1
6468.0,500.0,398.0,2018-07-25,52.2361611,7.042038,1
2572.0,487.0,379.0,2018-08-25,52.4094613,6.8983016,1
356.0,497.0,395.0,2018-09-07,52.261153,7.0076301,1
68.0,342.0,409.0,2018-09-12,52.2820442,4.8269778,1
86.0,295.0,447.0,2018-12-16,51.9863329,4.130247,1
75.0,328.0,386.0,2019-01-31,52.4869842,4.6574468,1
1108.0,344.0,397.0,2019-03-03,52.3841392,4.8683309,1
1703.0,416.0,522.0,2019-03-15,51.2539596,5.7058478,1
43.0,472.0,321.0,2019-03-15,52.9235247,6.785314,1
115.0,381.0,300.0,2019-04-02,53.1876026,5.5220501,1
45.0,320.0,453.0,2019-04-13,51.9162804,4.4703098,1
173.0,337.0,441.0,2019-05-04,52.0115205,4.7104633,1
2336.0,328.0,398.0,2019-06-04,52.3873878,4.6462194,1
3753.0,385.0,377.0,2019-06-10,52.517101,5.465088,1
212.0,351.0,401.0,2019-06-14,52.3419285,4.963147,1
3090.0,312.0,427.0,2019-06-15,52.1474982,4.3842739,1
315.0,323.0,455.0,2019-08-02,51.8960825,4.5120685,1
1431.0,328.0,386.0,2019-08-14,52.4869842,4.6574468,1
1352.0,328.0,387.0,2019-08-14,52.4795744,4.6548351,1
259.0,335.0,397.0,2019-08-17,52.385175,4.743701,1
734.0,339.0,365.0,2019-09-06,52.662677,4.8324767,1
74.0,312.0,454.0,2019-09-09,51.9120668,4.3494366,1
418.0,418.0,457.0,2019-09-24,51.8043879,5.8130807,1
2535.0,346.0,398.0,2019-10-01,52.3666969,4.8945398,1
4421.0,403.0,490.0,2019-10-01,51.5400286,5.5720936,1
152.0,417.0,457.0,2019-10-07,51.8066578,5.8026862,1
605.0,312.0,439.0,2019-10-08,52.0428281,4.364115,1
42.0,387.0,480.0,2020-01-07,51.6384913,5.354832,1
307.0,403.0,498.0,2020-01-08,51.4666046,5.5498009,1
912.0,329.0,398.0,2020-01-27,52.3792927,4.6565476,1
980.0,368.0,487.0,2020-01-28,51.5901091,5.0877737,1
308.0,344.0,490.0,2020-02-03,51.582753,4.7601158,1
815.0,400.0,463.0,2020-02-04,51.7719759,5.5667852,1
1826.0,313.0,427.0,2020-02-16,52.1429096,4.4012129,1
271.0,315.0,422.0,2018-06-01,52.1898383,4.4307666,0
687.0,342.0,398.0,2017-12-14,52.3747688,4.8369466,0
21.0,345.0,399.0,2019-01-02,52.3659341,4.8797859,0
29.0,348.0,399.0,2016-06-25,52.3584023,4.913185,0
1487.0,319.0,458.0,2018-12-07,51.8722479,4.4414128,0
155.0,335.0,398.0,2018-08-26,52.3809084,4.7330277,0
420.0,353.0,405.0,2020-01-09,52.307923,4.9755446,0
614.0,304.0,437.0,2016-07-01,52.0633547,4.2574876,0
25.0,320.0,444.0,2018-02-12,51.99372,4.476477,0
68.0,329.0,385.0,2019-01-03,52.4973961,4.6645799,0
80.0,364.0,414.0,2019-12-19,52.2182291,5.1214487,0
76.0,313.0,504.0,2018-07-27,51.4857216,4.3098238,0
1359.0,318.0,435.0,2019-12-09,52.0678612,4.4619003,0
902.0,323.0,455.0,2020-02-25,51.8966825,4.5086512,0
1736.0,416.0,506.0,2016-02-09,51.3910133,5.7212825,0
1164.0,320.0,425.0,2018-08-09,52.1550567,4.499067,0
1238.0,372.0,403.0,2019-01-13,52.3055033,5.2495719,0
13.0,307.0,435.0,2016-08-08,52.0791263,4.3086015,0
187.0,309.0,454.0,2018-05-23,51.9143836,4.316294,0
3729.0,315.0,448.0,2018-04-30,51.9605978,4.3954796,0
1524.0,421.0,452.0,2019-01-13,51.8459231,5.8642825,0
18.0,307.0,435.0,2019-06-24,52.0834335,4.3041655,0
716.0,307.0,438.0,2016-04-15,52.051284,4.2976972,0
341.0,307.0,438.0,2016-09-15,52.051284,4.2976972,0
64.0,308.0,437.0,2016-02-13,52.0643735,4.3234694,0
197.0,308.0,439.0,2016-07-12,52.044014,4.3185012,0
1491.0,308.0,439.0,2017-12-13,52.044014,4.3185012,0
796.0,311.0,431.0,2017-09-13,52.1154202,4.3661585,0
525.0,313.0,432.0,2016-02-22,52.102544,4.3983018,0
284.0,320.0,453.0,2017-11-04,51.913886,4.4641566,0
1257.0,320.0,453.0,2016-07-03,51.9159891,4.4665257,0
620.0,329.0,398.0,2018-03-11,52.3835289,4.6584754,0
96.0,338.0,402.0,2017-07-14,52.3409878,4.7791791,0
332.0,346.0,398.0,2019-06-07,52.3702157,4.8951679,0
252.0,353.0,399.0,2016-08-22,52.3603518,4.992875,0
11.0,353.0,399.0,2019-08-28,52.3603518,4.992875,0
221.0,424.0,392.0,2016-01-04,52.3612787,5.9885782,0
55.0,451.0,290.0,2019-02-04,53.2133613,6.5317585000000005,0
475.0,485.0,293.0,2016-01-14,53.151927,7.0232021,0
58.0,313.0,452.0,2017-03-03,51.9326417,4.3732382,0
2041.0,320.0,450.0,2019-10-06,51.9442705,4.4703385,0
410.0,321.0,451.0,2018-03-08,51.9330842,4.4787893,0
197.0,336.0,468.0,2017-12-28,51.7749214,4.6689312,0
1356.0,345.0,406.0,2016-06-30,52.3048139,4.8642449,0
697.0,365.0,398.0,2019-08-13,52.3556666,5.158006,0
453.0,373.0,405.0,2016-06-15,52.2923066,5.2634055,0
82.0,305.0,437.0,2019-02-01,52.0649318,4.2784887,0
133.0,311.0,454.0,2017-04-01,51.914669,4.3420794,0
258.0,320.0,448.0,2019-11-01,51.9587386,4.4690604,0
42.0,323.0,436.0,2018-03-31,52.0642397,4.5297308,0
129.0,333.0,408.0,2019-11-26,52.2930374,4.6972795,0
39.0,345.0,399.0,2016-12-25,52.3632702,4.8737316,0
54.0,345.0,405.0,2017-02-12,52.3072807,4.8713127,0
433.0,346.0,399.0,2016-06-22,52.3635598,4.8849894,0
203.0,423.0,305.0,2017-09-15,53.1056077,6.1047554,0
480.0,308.0,439.0,2017-04-24,52.0402863,4.3118851,0
23.0,309.0,435.0,2019-04-22,52.0776538,4.3377542,0
192.0,319.0,451.0,2019-12-21,51.9303412,4.4605435,0
18.0,362.0,433.0,2018-01-25,52.0536901,5.0789203,0
96.0,362.0,433.0,2017-04-26,52.053762,5.0789198,0
69.0,369.0,426.0,2016-01-06,52.1083316,5.1786813,0
18.0,399.0,501.0,2016-05-27,51.4451903,5.4900919,0
1471.0,440.0,555.0,2018-01-03,50.954607,5.9775612,0
403.0,447.0,506.0,2019-11-04,51.3622976,6.1404258,0
98.0,312.0,439.0,2018-11-02,52.0422478,4.3728855,0
13.0,307.0,436.0,2016-02-16,52.0712785,4.3039201,0
298.0,349.0,399.0,2019-02-08,52.3629202,4.9270711,0
144.0,247.0,529.0,2016-04-28,51.3098374,3.3874925,0
690.0,303.0,481.0,2019-03-13,51.6853387,4.2065023,0
152.0,304.0,435.0,2019-01-22,52.0815101,4.2563433,0
75.0,306.0,436.0,2017-09-22,52.0704588,4.2853135,0
944.0,311.0,433.0,2017-08-08,52.0970894,4.3668398,0
2294.0,311.0,433.0,2019-07-31,52.0970894,4.3668398,0
273.0,311.0,433.0,2019-01-13,52.0970655,4.3599517,0
200.0,313.0,452.0,2018-04-15,51.9309464,4.3705283,0
388.0,316.0,421.0,2018-12-15,52.1898781,4.4435159,0
987.0,320.0,449.0,2020-02-09,51.9531658,4.4652834,0
446.0,320.0,454.0,2020-02-04,51.9058519,4.4633618,0
28.0,329.0,385.0,2019-08-11,52.4937181,4.6716491,0
297.0,331.0,417.0,2016-05-25,52.2205628,4.6665135,0
49.0,345.0,396.0,2017-02-19,52.3881444,4.8839434,0
177.0,270.0,481.0,2017-12-08,51.7072546,3.7396213,0
73.0,306.0,437.0,2016-11-07,52.0630472,4.2876836,0
279.0,324.0,457.0,2017-05-13,51.8802014,4.5228703,0
19.0,344.0,398.0,2017-07-19,52.3708773,4.864964,0
265.0,489.0,401.0,2017-12-03,52.2211381,6.8961485,0
1371.0,480.0,393.0,2017-01-12,52.2976131,6.7718537,0
427.0,306.0,437.0,2018-09-21,52.0633131,4.2895192,0
27.0,314.0,453.0,2016-06-26,51.9235477,4.3871965,0
100.0,348.0,393.0,2016-10-09,52.4110072,4.9255136,0
1650.0,313.0,451.0,2018-05-31,51.9351534,4.3695169,0
33.0,318.0,451.0,2019-12-29,51.9326402,4.440985,0
665.0,368.0,413.0,2020-02-20,52.2227123,5.178805,0
119.0,299.0,463.0,2018-04-25,51.8444014,4.1607257,0
176.0,319.0,437.0,2017-01-01,52.0578899,4.4695577,0
187.0,321.0,453.0,2017-08-05,51.9186983,4.4832016,0
17.0,339.0,400.0,2016-06-03,52.3615416,4.7972325,0
1820.0,345.0,404.0,2016-02-14,52.3191039,4.8722755,0
300.0,363.0,431.0,2018-08-08,52.0719621,5.0919984,0
190.0,369.0,396.0,2019-10-02,52.3711387,5.2142744,0
71.0,422.0,454.0,2019-02-09,51.8327599,5.8727693,0
38.0,441.0,415.0,2016-09-03,52.142906,6.1960768,0
651.0,443.0,416.0,2017-07-25,52.1341992,6.2239925,0
138.0,308.0,441.0,2017-02-12,52.0305657,4.3134446,0
45.0,311.0,435.0,2017-07-05,52.0787559,4.3610141,0
18.0,311.0,455.0,2017-10-01,51.9053443,4.3345876,0
1246.0,322.0,448.0,2017-12-08,51.9619504,4.4983216,0
155.0,323.0,451.0,2017-11-18,51.932766,4.5057333,0
177.0,327.0,447.0,2017-10-11,51.9661939,4.5690461,0
26.0,328.0,386.0,2019-10-17,52.4862824,4.6520708,0
133.0,348.0,399.0,2017-05-19,52.363734,4.9213302,0
565.0,364.0,426.0,2020-02-04,52.1182451,5.108859,0
62.0,303.0,438.0,2017-11-25,52.0560698,4.2394155,0
82.0,304.0,434.0,2019-02-28,52.0886122,4.2677352,0
274.0,304.0,434.0,2018-03-12,52.0886122,4.2677352,0
1080.0,305.0,434.0,2016-03-27,52.0858132,4.2787778,0
376.0,308.0,435.0,2019-03-06,52.0754162,4.3170217,0
234.0,321.0,436.0,2019-12-17,52.0624891,4.4937297,0
1474.0,326.0,461.0,2018-12-21,51.845639,4.5412972,0
1563.0,338.0,383.0,2018-09-07,52.5040482,4.7909281,0
567.0,349.0,398.0,2016-01-31,52.3679336,4.9312625,0
82.0,364.0,441.0,2017-04-16,51.9873743,5.0925364,0
429.0,310.0,434.0,2020-01-03,52.0848574,4.3476991,0
1283.0,318.0,453.0,2017-06-20,51.9187441,4.4432836,0
1430.0,328.0,392.0,2019-12-06,52.4330622,4.6442348,0
302.0,328.0,448.0,2018-08-07,51.9528108,4.5835318,0
1370.0,346.0,400.0,2017-10-07,52.3529346,4.8947359,0
226.0,365.0,489.0,2016-10-01,51.5719434,5.0514859,0
82.0,367.0,483.0,2017-11-30,51.6252217,5.0785737,0
362.0,371.0,409.0,2016-02-10,52.2532228,5.2256972,0
91.0,320.0,435.0,2018-12-16,52.0672034,4.4790071,0
148.0,322.0,447.0,2018-12-19,51.9644876,4.4962633,0
730.0,307.0,436.0,2019-12-22,52.0697692,4.3081335,0
192.0,307.0,436.0,2017-06-15,52.0698125,4.3081333,0
511.0,321.0,453.0,2017-05-18,51.9170492,4.4754871,0
1624.0,303.0,481.0,2017-03-08,51.6853387,4.2065023,0
85.0,304.0,437.0,2019-02-01,52.0674524,4.2554881,0
46.0,307.0,438.0,2016-02-02,52.0510278,4.3040311,0
66.0,310.0,437.0,2016-07-30,52.0616802,4.3378686,0
40.0,313.0,452.0,2019-05-12,51.9326592,4.3731796,0
77.0,316.0,453.0,2017-06-08,51.9184783,4.412214,0
1957.0,319.0,423.0,2018-08-24,52.1709393,4.4848632,0
121.0,320.0,425.0,2017-09-30,52.1528093,4.4895258,0
312.0,320.0,456.0,2019-01-09,51.8914349,4.4674266,0
92.0,323.0,455.0,2017-05-20,51.8936083,4.509622,0
72.0,328.0,444.0,2016-08-06,51.9919178,4.5916302,0
234.0,347.0,396.0,2018-01-01,52.3862395,4.909077,0
516.0,377.0,488.0,2019-04-02,51.5783807,5.2070144,0
1434.0,448.0,443.0,2018-04-30,51.9027041,6.2579834,0
233.0,310.0,461.0,2019-07-31,51.854567,4.3148719,0
173.0,347.0,398.0,2016-05-16,52.3694878,4.9060939,0
44.0,347.0,398.0,2017-06-23,52.3691215,4.9078917,0
69.0,435.0,571.0,2017-03-09,50.816183,5.8928486,0
391.0,314.0,426.0,2018-11-28,52.1506264,4.4050834,0
300.0,361.0,437.0,2016-07-01,52.0234389,5.0535877,0
35.0,429.0,474.0,2019-05-27,51.6513034,5.9385777,0
319.0,452.0,289.0,2019-01-27,53.2172407,6.5571931,0
1520.0,307.0,437.0,2017-03-08,52.0664433,4.2971823,0
182.0,311.0,452.0,2017-12-15,51.9286824,4.3409618,0
858.0,353.0,391.0,2017-07-23,52.4299138,4.9971277,0
2217.0,369.0,435.0,2018-04-30,52.0341132,5.1715652,0
187.0,304.0,453.0,2018-10-06,51.927028,4.2425246,0
159.0,309.0,455.0,2017-04-01,51.9083134,4.310102,0
35.0,317.0,451.0,2017-02-03,51.9320113,4.4266174,0
28.0,325.0,449.0,2018-04-19,51.9455208,4.5412055,0
895.0,342.0,399.0,2017-07-07,52.364889,4.8390723,0
928.0,345.0,398.0,2017-06-22,52.370262,4.8818338,0
254.0,304.0,440.0,2019-05-08,52.0419175,4.2557399,0
1942.0,309.0,437.0,2018-08-09,52.0575571,4.3263539,0
805.0,313.0,444.0,2017-05-02,51.9966475,4.3751436,0
223.0,319.0,426.0,2016-07-03,52.1514491,4.4774105,0
205.0,330.0,384.0,2017-04-28,52.4996667,4.6804478,0
135.0,345.0,408.0,2016-11-07,52.2851314,4.8624246,0
1286.0,306.0,436.0,2016-02-20,52.0685107,4.2846176,0
1165.0,306.0,438.0,2018-01-03,52.051374,4.2938314,0
307.0,312.0,462.0,2019-01-13,51.8473603,4.3491505,0
54.0,322.0,451.0,2016-08-08,51.9322796,4.4936886,0
440.0,330.0,385.0,2019-04-28,52.4951329,4.6858214,0
32.0,336.0,350.0,2017-09-05,52.7880912,4.8043998,0
387.0,345.0,396.0,2018-04-04,52.3914263,4.8738889,0
398.0,440.0,523.0,2019-05-09,51.2265364,6.031095,0
83.0,441.0,403.0,2018-07-10,52.2477033,6.2125077,0
1996.0,306.0,436.0,2017-09-14,52.075023,4.2831734,0
768.0,307.0,438.0,2016-06-12,52.054848,4.30598,0
171.0,319.0,453.0,2018-05-22,51.91814,4.453181,0
200.0,322.0,456.0,2016-06-22,51.8910328,4.4887154,0
46.0,349.0,399.0,2017-12-28,52.3588323,4.9385876,0
1225.0,353.0,403.0,2016-08-09,52.3191222,4.9782422,0
234.0,437.0,402.0,2017-11-28,52.2613056,6.1656959,0
419.0,449.0,505.0,2017-06-03,51.3679799,6.1702504,0
295.0,400.0,481.0,2016-04-28,51.6161587,5.5427045,0
354.0,448.0,344.0,2017-08-03,52.7512818,6.4087621,0
152.0,311.0,454.0,2020-02-04,51.9125239,4.3443902,0
728.0,326.0,400.0,2017-07-24,52.3678752,4.6067982,0
1070.0,329.0,385.0,2017-07-06,52.4909008,4.6739475,0
144.0,335.0,443.0,2017-05-19,51.9879317,4.6790767,0
26.0,337.0,411.0,2019-10-28,52.2653326,4.7561154,0
482.0,423.0,453.0,2016-11-20,51.8350678,5.8903354,0
2819.0,308.0,438.0,2019-02-10,52.0560489,4.3164058,0
639.0,316.0,440.0,2017-09-18,52.0275357,4.4256627,0
92.0,320.0,437.0,2019-10-28,52.053634,4.4888179,0
332.0,321.0,456.0,2019-05-03,51.8922048,4.4711559,0
628.0,357.0,460.0,2017-03-17,51.8300784,4.9758107,0
1147.0,444.0,575.0,2016-07-28,50.7756517,6.0086838,0
667.0,305.0,456.0,2019-03-03,51.8998568,4.2595344,0
174.0,313.0,432.0,2019-01-08,52.0973339,4.3965636,0
1201.0,321.0,456.0,2016-11-06,51.8929677,4.4767599,0
366.0,352.0,403.0,2016-02-10,52.3254916,4.9748244,0
685.0,365.0,429.0,2019-09-22,52.0928978,5.1167137,0
444.0,304.0,443.0,2018-03-09,52.0135966,4.2541825,0
129.0,310.0,434.0,2018-04-27,52.0886389,4.3533017,0
166.0,314.0,454.0,2017-10-29,51.9104366,4.3750181,0
1995.0,322.0,456.0,2017-11-27,51.8897808,4.488969,0
32.0,323.0,451.0,2016-04-05,51.927682,4.5125641,0
604.0,324.0,458.0,2016-03-07,51.8711638,4.5211126,0
117.0,328.0,398.0,2019-07-26,52.381668,4.6316987,0
36.0,371.0,407.0,2017-06-03,52.2756314,5.237459,0
19.0,391.0,505.0,2019-05-11,51.4174249,5.3873877,0
294.0,423.0,409.0,2016-06-16,52.2155457,5.9608226,0
16.0,305.0,436.0,2017-05-16,52.0731775,4.2790471,0
127.0,330.0,447.0,2018-10-11,51.9607875,4.605432,0
346.0,305.0,435.0,2019-11-19,52.0779913,4.2728882,0
17.0,305.0,435.0,2019-08-05,52.0779913,4.2728882,0
18.0,322.0,452.0,2017-05-28,51.9230558,4.4881682,0
463.0,363.0,431.0,2019-03-17,52.0713614,5.0901666,0
44.0,365.0,452.0,2019-08-31,51.8906265,5.093359,0
74.0,305.0,437.0,2018-03-17,52.0653054,4.2783087,0
196.0,309.0,433.0,2017-02-08,52.0925068,4.3270764,0
699.0,313.0,451.0,2018-09-07,51.9371139,4.370665,0
3615.0,345.0,398.0,2018-09-05,52.3681829,4.8798696,0
49.0,313.0,444.0,2019-11-30,51.9959425,4.3719831,0
79.0,317.0,451.0,2020-01-06,51.9342458,4.4284692,0
567.0,321.0,424.0,2019-12-24,52.1684309,4.5134477,0
167.0,321.0,458.0,2019-01-10,51.8748114,4.4768949,0
43.0,321.0,458.0,2017-09-02,51.8748114,4.4768949,0
666.0,329.0,450.0,2018-04-01,51.9335464,4.5991881,0
1138.0,338.0,440.0,2016-01-03,52.0169592,4.7245071,0
13.0,343.0,399.0,2019-03-20,52.3668157,4.8431936,0
108.0,390.0,455.0,2017-04-24,51.8508043,5.4392195,0
1125.0,421.0,452.0,2018-12-23,51.8437146,5.8647344,0
182.0,424.0,436.0,2018-06-14,51.9797777,5.9295555,0
20.0,307.0,438.0,2019-11-06,52.0522884,4.304263,0
26.0,308.0,435.0,2017-05-16,52.0767146,4.3127949,0
442.0,318.0,453.0,2017-07-28,51.916783,4.4377275,0
69.0,320.0,458.0,2016-03-21,51.8736763,4.4661862,0
2221.0,326.0,452.0,2019-04-02,51.9183994,4.5518106,0
402.0,301.0,445.0,2019-04-25,51.9945442,4.2115328,0
427.0,321.0,453.0,2016-01-10,51.9125552,4.4803747,0
194.0,345.0,406.0,2017-06-27,52.2993636,4.8613917,0
327.0,415.0,326.0,2018-03-22,52.9318001,5.9584478,0
11.0,421.0,305.0,2016-03-15,53.1115545,6.0789236,0
404.0,312.0,455.0,2016-03-28,51.9055837,4.349376,0
156.0,325.0,458.0,2017-07-30,51.8718546,4.527053,0
51.0,327.0,455.0,2018-05-02,51.8916577,4.5584461,0
768.0,328.0,490.0,2016-04-26,51.5915853,4.5411744,0
247.0,343.0,400.0,2017-12-04,52.352937,4.8467543,0
334.0,345.0,399.0,2018-12-02,52.3619757,4.8714419,0
146.0,352.0,476.0,2018-04-02,51.6952393,4.8811123,0
167.0,354.0,430.0,2019-01-12,52.0912579,4.9626289,0
82.0,304.0,434.0,2017-11-19,52.090579,4.2618927,0
167.0,311.0,445.0,2017-01-24,51.9888974,4.3458762,0
37.0,313.0,450.0,2019-05-06,51.9434981,4.3771674,0
72.0,319.0,454.0,2016-02-05,51.9072128,4.4531819,0
478.0,322.0,455.0,2017-03-02,51.89541,4.4942442,0
418.0,364.0,425.0,2018-03-08,52.1205477,5.1136577,0
999.0,469.0,431.0,2016-01-27,51.9839568,6.5674152,0
270.0,308.0,438.0,2016-08-22,52.0546052,4.3098935,0
402.0,308.0,438.0,2019-12-16,52.0546052,4.3098935,0
81.0,347.0,397.0,2017-09-10,52.3758298,4.9008852,0
211.0,369.0,396.0,2017-08-26,52.3669107,5.217844,0
1293.0,318.0,422.0,2018-12-21,52.183954,4.4766158,0
223.0,321.0,456.0,2016-06-29,51.8909812,4.4812114,0
468.0,321.0,457.0,2019-09-11,51.8777762,4.4732187,0
1470.0,322.0,451.0,2019-10-21,51.9358876,4.4925862,0
1526.0,322.0,453.0,2019-06-05,51.9170362,4.4879883,0
173.0,326.0,398.0,2016-04-16,52.387754,4.6146452,0
354.0,329.0,422.0,2018-03-04,52.1740839,4.6318566,0
18.0,341.0,397.0,2019-08-05,52.3836827,4.8176937,0
346.0,398.0,503.0,2017-11-23,51.4328071,5.4864688,0
1548.0,306.0,437.0,2020-02-09,52.0602898,4.2917762,0
133.0,364.0,413.0,2019-01-10,52.2236056,5.1303733,0
1263.0,392.0,438.0,2017-09-18,51.9874342,5.4894854,0
687.0,304.0,437.0,2016-10-19,52.0647458,4.2638404,0
199.0,347.0,399.0,2016-07-30,52.3653056,4.9075928,0
273.0,306.0,435.0,2016-05-16,52.0805502,4.2964954,0
3956.0,311.0,453.0,2017-07-12,51.9198965,4.3476208,0
361.0,320.0,455.0,2019-12-24,51.9026488,4.4607036,0
597.0,321.0,436.0,2019-07-10,52.0587905,4.5014881,0
29.0,327.0,399.0,2016-07-09,52.3791158,4.6270152,0
25.0,328.0,398.0,2016-10-16,52.3797587,4.6334399,0
449.0,345.0,396.0,2016-01-22,52.3873735,4.8823208,0
113.0,308.0,437.0,2016-06-01,52.0585712,4.3160246,0
16.0,328.0,346.0,2016-05-03,52.8358309,4.6934839,0
601.0,346.0,400.0,2016-06-15,52.3493322,4.8916944,0
164.0,363.0,432.0,2019-12-16,52.0664279,5.093635,0
305.0,449.0,504.0,2018-04-04,51.3734168,6.1704541,0
1112.0,306.0,437.0,2018-01-18,52.0640911,4.2868558,0
1002.0,309.0,438.0,2017-08-09,52.0568034,4.3259832,0
3180.0,321.0,458.0,2016-06-23,51.874755,4.4701799,0
666.0,322.0,455.0,2016-06-28,51.8936407,4.4909421,0
37.0,328.0,386.0,2016-12-24,52.4879103,4.6595378,0
87.0,344.0,398.0,2018-11-07,52.3760429,4.8583534,0
160.0,349.0,395.0,2019-09-15,52.3968926,4.9385165,0
161.0,305.0,435.0,2017-05-22,52.0807608,4.2786987,0
602.0,307.0,438.0,2019-12-26,52.0551651,4.3052724,0
460.0,311.0,505.0,2016-08-08,51.4806178,4.2859743,0
576.0,355.0,364.0,2019-08-13,52.6535458,5.0631549,0
883.0,424.0,409.0,2017-06-25,52.2097713,5.9667056,0
28.0,309.0,436.0,2019-05-19,52.0669171,4.3281705,0
49.0,310.0,435.0,2016-12-03,52.0766482,4.3431339,0
195.0,309.0,435.0,2017-12-26,52.0780537,4.3313866,0
2212.0,346.0,393.0,2016-02-14,52.4135058,4.8986491,0
36.0,326.0,389.0,2017-07-30,52.4623689,4.6212735,0
738.0,309.0,436.0,2016-06-16,52.0688997,4.3260018,0
2024.0,320.0,451.0,2016-01-30,51.9340163,4.4694281,0
621.0,321.0,452.0,2016-06-11,51.9252819,4.4762176,0
2689.0,322.0,451.0,2018-07-26,51.9359436,4.4920597,0
546.0,326.0,460.0,2018-02-15,51.853181,4.5426071,0
77.0,305.0,435.0,2016-05-19,52.076912,4.2752221,0
799.0,305.0,437.0,2018-03-11,52.0667542,4.2802977,0
384.0,313.0,433.0,2019-11-01,52.0904667,4.3955045,0
35.0,314.0,420.0,2016-10-07,52.2068273,4.4220307,0
136.0,329.0,387.0,2018-05-10,52.4764215,4.6598885,0
584.0,329.0,384.0,2016-11-03,52.5021917,4.6639565,0
11.0,349.0,395.0,2019-03-28,52.3962067,4.9377742,0
492.0,310.0,503.0,2019-01-13,51.4941484,4.2745223,0
71.0,345.0,401.0,2016-06-02,52.3481404,4.8695317,0
30.0,320.0,424.0,2016-01-28,52.1683238,4.4937201,0
83.0,382.0,417.0,2017-06-29,52.1802208,5.3739572,0
39.0,304.0,433.0,2016-04-17,52.0946473,4.2654483,0
72.0,317.0,425.0,2019-03-18,52.1572976,4.4585706,0
28.0,322.0,451.0,2018-09-08,51.9304385,4.4925752,0
29.0,337.0,439.0,2017-07-02,52.0253963,4.7223716,0
89.0,306.0,437.0,2017-02-07,52.0619241,4.2896653,0
590.0,309.0,437.0,2019-06-04,52.0612205,4.33069,0
1541.0,311.0,454.0,2019-09-26,51.9100069,4.3413384,0
42.0,319.0,454.0,2017-03-10,51.9054055,4.4535037,0
1231.0,320.0,451.0,2019-11-12,51.9342969,4.4701542,0
512.0,338.0,440.0,2018-03-08,52.0167906,4.7264909,0
438.0,345.0,408.0,2018-03-30,52.2855009,4.8667144,0
1327.0,364.0,426.0,2017-09-09,52.1187992,5.1075415,0
254.0,368.0,414.0,2019-03-11,52.2185706,5.184985,0
787.0,307.0,438.0,2016-01-02,52.0531648,4.3018215,0
2160.0,322.0,425.0,2019-06-12,52.1534842,4.5172181,0
349.0,343.0,494.0,2019-12-13,51.5522048,4.731514,0
19.0,423.0,502.0,2019-09-13,51.4141759,5.821055,0
616.0,305.0,438.0,2020-01-03,52.0578766,4.2740744,0
417.0,320.0,452.0,2016-11-21,51.9225697,4.4629692,0
11.0,322.0,453.0,2020-02-15,51.9170362,4.4879883,0
20.0,310.0,434.0,2018-05-21,52.0870701,4.3428145,0
1178.0,347.0,396.0,2018-01-03,52.3899629,4.9113095,0
1080.0,354.0,365.0,2019-09-07,52.6473479,5.0513354,0
26.0,424.0,409.0,2019-01-03,52.2097713,5.9667056,0
395.0,432.0,405.0,2018-04-26,52.2361966,6.0829962,0
758.0,310.0,436.0,2016-06-12,52.0718423,4.3505976,0
794.0,321.0,423.0,2018-09-07,52.1722818,4.5093262,0
90.0,304.0,437.0,2020-01-06,52.0655224,4.2672986,0
19.0,322.0,456.0,2018-07-20,51.8897751,4.486589,0
1809.0,323.0,454.0,2019-09-29,51.908324,4.503117,0
95.0,333.0,464.0,2020-02-01,51.8099003,4.6351231,0
1662.0,340.0,399.0,2017-12-31,52.3635577,4.8081448,0
156.0,353.0,404.0,2017-04-26,52.3176722,4.9773902,0
13.0,353.0,404.0,2016-02-19,52.3175826,4.977479,0
485.0,300.0,446.0,2016-06-11,51.9933125,4.1945431,0
543.0,312.0,451.0,2017-08-17,51.9374197,4.3562318,0
57.0,317.0,426.0,2017-11-08,52.1481439,4.4535741,0
799.0,319.0,454.0,2018-02-02,51.9093949,4.4555718,0
151.0,328.0,398.0,2018-12-11,52.3797416,4.6376413,0
739.0,369.0,413.0,2017-10-20,52.2272483,5.1985134,0
130.0,324.0,449.0,2018-04-26,51.9522665,4.5207996,0
17.0,348.0,492.0,2017-06-12,51.5650385,4.809456,0
1020.0,349.0,402.0,2019-10-21,52.3308503,4.9336237,0
893.0,395.0,505.0,2016-01-07,51.4163075,5.4394259,0
1107.0,396.0,501.0,2017-07-25,51.4475292,5.4551396,0
478.0,454.0,291.0,2018-11-01,53.1960215,6.5748007,0
537.0,472.0,384.0,2017-09-06,52.3804626,6.6750476,0
605.0,302.0,438.0,2017-01-30,52.0596303,4.2312308,0
43.0,308.0,437.0,2016-02-02,52.0576241,4.3186283,0
70.0,319.0,451.0,2017-10-03,51.9299641,4.4578609,0
12.0,320.0,436.0,2017-08-27,52.0616625,4.4843402,0
44.0,341.0,489.0,2018-05-21,51.5948703,4.7211703,0
104.0,346.0,397.0,2018-08-14,52.3760905,4.8922425,0
163.0,373.0,429.0,2018-08-26,52.0873154,5.2362217,0
521.0,307.0,436.0,2019-12-26,52.0694913,4.3001856,0
674.0,314.0,453.0,2018-12-08,51.9207343,4.3893234,0
895.0,329.0,399.0,2017-12-13,52.3710473,4.6469049,0
517.0,369.0,400.0,2016-01-31,52.3392583,5.2073847,0
